Id_Comanda;Giorno;Id_dipendente;Tavolo;OrdineCibo;Ordinebevanda;Id_provider
9171;03/06/2022;2;5;12;35;1
9172;03/06/2022;4;5;4;36;3
9173;03/06/2022;2;5;1;36;1
9174;03/06/2022;2;6;3;35;4
9175;03/06/2022;3;6;2;36;3
9176;03/06/2022;4;6;5;34;1
9177;03/06/2022;3;6;14;33;3
9178;03/06/2022;2;6;19;39;1
9179;03/06/2022;4;6;6;36;5
9180;03/06/2022;4;7;6;33;1
9181;03/06/2022;4;7;18;36;4
9182;03/06/2022;2;7;14;33;5
9183;03/06/2022;4;7;22;39;4
9184;03/06/2022;2;7;22;37;5
9185;03/06/2022;4;7;29;38;1
9186;03/06/2022;3;7;8;35;1
9187;03/06/2022;2;7;11;33;3
9188;03/06/2022;4;8;5;33;1
9189;03/06/2022;2;8;21;39;4
9190;03/06/2022;3;8;17;38;1
9191;03/06/2022;4;8;20;36;4
9192;03/06/2022;3;8;23;38;1
9193;03/06/2022;2;8;5;35;4
9194;03/06/2022;2;8;19;33;1
9195;03/06/2022;2;8;8;34;1
9196;03/06/2022;4;9;9;35;1
9197;03/06/2022;3;9;29;37;2
9198;03/06/2022;3;9;13;39;4
9199;03/06/2022;4;9;31;39;3
9200;03/06/2022;4;10;30;37;3
9201;03/06/2022;2;10;3;38;1
9202;03/06/2022;4;10;3;38;1
9203;04/06/2022;3;1;15;39;2
9204;04/06/2022;2;1;11;35;5
9205;04/06/2022;2;1;11;33;1
9206;04/06/2022;2;2;22;36;1
9207;04/06/2022;3;2;23;39;2
9208;04/06/2022;4;2;12;39;2
9209;04/06/2022;3;2;2;34;3
9210;04/06/2022;4;2;6;36;5
9211;04/06/2022;3;2;22;34;1
9212;04/06/2022;3;2;20;35;4
9213;04/06/2022;3;2;0;35;3
9214;04/06/2022;3;2;8;34;5
9215;04/06/2022;2;3;14;36;1
9216;04/06/2022;2;3;26;36;1
9217;04/06/2022;3;3;6;36;4
9218;04/06/2022;3;3;16;39;1
9219;04/06/2022;2;3;31;35;1
9220;04/06/2022;3;4;15;35;5
9221;04/06/2022;3;4;24;34;1
9222;04/06/2022;2;4;7;33;1
9223;04/06/2022;2;4;30;33;2
9224;04/06/2022;4;4;13;38;1
9225;04/06/2022;2;4;18;36;2
9226;04/06/2022;3;4;24;34;3
9227;04/06/2022;4;5;13;38;5
9228;04/06/2022;3;5;10;33;1
9229;04/06/2022;4;5;0;39;1
9230;04/06/2022;3;5;27;34;1
9231;04/06/2022;4;5;19;37;2
9232;04/06/2022;4;5;1;39;1
9233;04/06/2022;2;5;10;37;1
9234;04/06/2022;3;5;25;34;1
9235;04/06/2022;2;5;20;38;1
9236;04/06/2022;2;5;4;39;4
9237;04/06/2022;3;5;17;38;4
9238;04/06/2022;3;5;10;38;2
9239;04/06/2022;3;5;0;35;1
9240;04/06/2022;2;6;26;34;1
9241;04/06/2022;4;6;28;39;2
9242;04/06/2022;4;6;28;35;1
9243;04/06/2022;4;6;1;35;3
9244;04/06/2022;4;6;17;39;2
9245;04/06/2022;3;6;14;36;1
9246;04/06/2022;3;7;17;33;4
9247;04/06/2022;2;7;30;36;1
9248;04/06/2022;2;7;24;37;2
9249;04/06/2022;2;7;0;36;5
9250;04/06/2022;3;7;28;34;4
9251;04/06/2022;2;8;27;33;1
9252;04/06/2022;2;8;31;35;2
9253;04/06/2022;3;8;17;37;2
9254;04/06/2022;4;8;1;38;1
9255;04/06/2022;3;8;22;34;1
9256;04/06/2022;3;9;24;33;1
9257;04/06/2022;2;9;29;36;1
9258;04/06/2022;4;9;31;33;1
9259;04/06/2022;3;9;3;39;2
9260;04/06/2022;3;9;5;35;5
9261;04/06/2022;3;9;19;34;4
9262;04/06/2022;3;9;17;35;3
9263;04/06/2022;2;9;22;34;3
9264;04/06/2022;3;10;32;37;2
9265;04/06/2022;2;10;15;37;1
9266;04/06/2022;2;10;28;34;2
9267;04/06/2022;3;10;29;35;1
9268;04/06/2022;3;10;9;34;1
9269;04/06/2022;4;10;22;37;1
9270;04/06/2022;2;10;7;37;1
9271;05/06/2022;3;1;3;35;4
9272;05/06/2022;4;1;23;38;2
9273;05/06/2022;2;1;18;38;3
9274;05/06/2022;3;1;27;37;3
9275;05/06/2022;3;1;6;38;3
9276;05/06/2022;3;1;8;39;2
9277;05/06/2022;3;1;22;35;1
9278;05/06/2022;2;1;2;38;3
9279;05/06/2022;2;1;13;35;4
9280;05/06/2022;2;1;0;39;1
9281;05/06/2022;2;2;18;39;5
9282;05/06/2022;3;2;24;36;1
9283;05/06/2022;4;2;1;33;5
9284;05/06/2022;3;2;24;35;5
9285;05/06/2022;3;2;7;38;1
9286;05/06/2022;4;2;14;33;2
9287;05/06/2022;3;3;22;36;1
9288;05/06/2022;2;3;8;36;5
9289;05/06/2022;3;3;6;39;2
9290;05/06/2022;4;3;26;37;3
9291;05/06/2022;2;3;32;39;4
9292;05/06/2022;3;3;2;36;1
9293;05/06/2022;4;3;2;37;1
9294;05/06/2022;3;4;16;36;1
9295;05/06/2022;2;4;8;36;1
9296;05/06/2022;4;4;22;36;1
9297;05/06/2022;4;4;1;36;1
9298;05/06/2022;4;4;11;35;2
9299;05/06/2022;3;5;2;37;2
9300;05/06/2022;4;6;28;37;1
9301;05/06/2022;4;6;5;38;5
9302;05/06/2022;3;6;18;34;1
9303;05/06/2022;4;6;9;33;1
9304;05/06/2022;3;6;31;34;5
9305;05/06/2022;3;6;15;37;4
9306;05/06/2022;2;6;25;33;5
9307;05/06/2022;4;7;18;35;1
9308;05/06/2022;4;7;28;34;5
9309;05/06/2022;4;7;6;34;1
9310;05/06/2022;4;7;11;34;1
9311;05/06/2022;3;7;21;33;2
9312;05/06/2022;4;8;10;34;3
9313;05/06/2022;4;8;7;33;5
9314;05/06/2022;3;8;23;37;5
9315;05/06/2022;2;8;28;39;1
9316;05/06/2022;4;9;10;39;5
9317;05/06/2022;2;9;4;33;2
9318;05/06/2022;3;9;15;35;4
9319;05/06/2022;3;9;18;33;4
9320;05/06/2022;2;9;20;34;1
9321;05/06/2022;2;9;11;39;1
9322;05/06/2022;4;9;12;34;5
9323;05/06/2022;2;10;6;39;1
9324;05/06/2022;4;10;4;33;1
9325;05/06/2022;4;10;27;38;1
9326;05/06/2022;4;10;6;38;5
9327;05/06/2022;4;10;15;34;1
9328;05/06/2022;3;10;10;35;1
9329;05/06/2022;4;10;17;33;5
9330;05/06/2022;4;10;27;37;3
9331;05/06/2022;2;10;19;39;5
9332;06/06/2022;2;1;20;35;2
9333;06/06/2022;3;1;10;39;4
9334;06/06/2022;2;1;23;38;5
9335;06/06/2022;3;1;21;39;1
9336;06/06/2022;4;1;23;36;1
9337;06/06/2022;2;1;26;37;2
9338;06/06/2022;2;1;9;37;3
9339;06/06/2022;2;1;14;35;1
9340;06/06/2022;4;2;8;33;1
9341;06/06/2022;3;2;19;35;3
9342;06/06/2022;2;2;21;37;2
9343;06/06/2022;4;2;22;37;5
9344;06/06/2022;3;3;26;35;5
9345;06/06/2022;2;3;6;38;1
9346;06/06/2022;3;3;18;33;2
9347;06/06/2022;4;3;4;34;1
9348;06/06/2022;3;3;14;35;2
9349;06/06/2022;3;4;6;34;5
9350;06/06/2022;4;4;17;37;3
9351;06/06/2022;2;4;8;35;1
9352;06/06/2022;3;4;17;39;1
9353;06/06/2022;2;4;19;36;3
9354;06/06/2022;2;4;26;35;4
9355;06/06/2022;2;4;18;35;1
9356;06/06/2022;4;5;17;36;2
9357;06/06/2022;3;5;8;37;1
9358;06/06/2022;3;5;26;34;5
9359;06/06/2022;2;5;0;36;4
9360;06/06/2022;3;5;24;34;5
9361;06/06/2022;3;5;8;38;3
9362;06/06/2022;4;5;19;34;1
9363;06/06/2022;4;6;19;35;1
9364;06/06/2022;4;6;7;37;1
9365;06/06/2022;3;6;13;38;1
9366;06/06/2022;2;6;28;33;1
9367;06/06/2022;2;6;26;37;1
9368;06/06/2022;4;6;6;37;1
9369;06/06/2022;4;6;27;35;1
9370;06/06/2022;4;6;4;39;4
9371;06/06/2022;2;6;28;37;4
9372;06/06/2022;4;7;4;39;3
9373;06/06/2022;2;7;2;38;1
9374;06/06/2022;4;7;13;34;5
9375;06/06/2022;3;7;32;38;1
9376;06/06/2022;2;8;6;35;5
9377;06/06/2022;2;8;23;36;4
9378;06/06/2022;3;8;27;39;4
9379;06/06/2022;3;8;28;38;1
9380;06/06/2022;4;8;26;33;1
9381;06/06/2022;2;8;9;33;2
9382;06/06/2022;3;8;11;39;1
9383;06/06/2022;2;9;3;36;2
9384;06/06/2022;4;9;11;38;4
9385;06/06/2022;2;9;1;36;1
9386;06/06/2022;4;9;32;33;5
9387;06/06/2022;3;9;6;38;5
9388;06/06/2022;4;10;27;33;1
9389;06/06/2022;4;10;22;37;2
9390;06/06/2022;2;10;3;37;2
9391;06/06/2022;4;10;21;35;4
9392;06/06/2022;4;10;18;35;1
9393;06/06/2022;4;10;26;37;4
9394;06/06/2022;3;10;22;33;4
9395;06/06/2022;3;10;19;34;1
9396;07/06/2022;3;1;16;33;1
9397;07/06/2022;4;1;12;33;1
9398;07/06/2022;4;1;30;37;4
9399;07/06/2022;3;1;21;36;1
9400;07/06/2022;3;1;31;36;3
9401;07/06/2022;3;1;8;34;3
9402;07/06/2022;3;1;9;37;1
9403;07/06/2022;4;1;32;36;2
9404;07/06/2022;4;2;17;36;1
9405;07/06/2022;3;2;31;37;1
9406;07/06/2022;4;2;23;33;5
9407;07/06/2022;4;2;23;33;2
9408;07/06/2022;3;2;9;33;2
9409;07/06/2022;4;3;29;37;1
9410;07/06/2022;2;3;12;39;4
9411;07/06/2022;2;3;15;37;4
9412;07/06/2022;3;3;6;33;5
9413;07/06/2022;2;3;0;34;1
9414;07/06/2022;2;3;28;39;1
9415;07/06/2022;2;4;23;39;4
9416;07/06/2022;4;4;10;34;5
9417;07/06/2022;3;4;24;37;1
9418;07/06/2022;4;4;26;37;1
9419;07/06/2022;2;4;8;34;1
9420;07/06/2022;2;4;15;39;2
9421;07/06/2022;4;4;5;39;3
9422;07/06/2022;2;4;23;35;2
9423;07/06/2022;3;5;22;38;1
9424;07/06/2022;3;5;30;34;5
9425;07/06/2022;2;5;28;37;4
9426;07/06/2022;2;5;20;39;2
9427;07/06/2022;3;6;5;38;1
9428;07/06/2022;3;6;7;38;1
9429;07/06/2022;3;6;4;38;1
9430;07/06/2022;3;6;21;39;3
9431;07/06/2022;4;7;27;39;4
9432;07/06/2022;2;7;5;35;1
9433;07/06/2022;3;7;12;34;2
9434;07/06/2022;2;7;31;35;1
9435;07/06/2022;2;7;6;33;4
9436;07/06/2022;4;7;9;38;1
9437;07/06/2022;4;7;31;39;1
9438;07/06/2022;3;8;16;37;5
9439;07/06/2022;2;8;31;36;1
9440;07/06/2022;3;8;20;38;3
9441;07/06/2022;2;8;13;39;1
9442;07/06/2022;4;8;22;38;1
9443;07/06/2022;2;9;29;34;1
9444;07/06/2022;4;9;31;34;1
9445;07/06/2022;4;9;15;37;2
9446;07/06/2022;2;9;28;34;4
9447;07/06/2022;3;10;9;37;3
9448;07/06/2022;2;10;32;34;1
9449;07/06/2022;2;10;17;38;1
9450;07/06/2022;3;10;14;34;1
9451;07/06/2022;3;10;17;39;4
9452;07/06/2022;3;10;20;37;5
9453;07/06/2022;2;10;20;33;1
9454;07/06/2022;2;10;7;34;4
9455;07/06/2022;2;10;7;39;1
9456;07/06/2022;3;10;15;34;3
9457;08/06/2022;2;1;21;34;5
9458;08/06/2022;3;1;4;34;4
9459;08/06/2022;2;1;7;34;3
9460;08/06/2022;3;1;17;33;1
9461;08/06/2022;3;1;25;35;5
9462;08/06/2022;4;2;17;34;1
9463;08/06/2022;4;2;24;35;2
9464;08/06/2022;3;2;1;35;2
9465;08/06/2022;4;2;27;33;1
9466;08/06/2022;2;2;4;36;1
9467;08/06/2022;2;2;16;33;1
9468;08/06/2022;3;3;26;39;4
9469;08/06/2022;4;3;31;34;5
9470;08/06/2022;2;3;4;37;2
9471;08/06/2022;2;3;27;34;1
9472;08/06/2022;4;4;4;33;1
9473;08/06/2022;3;4;16;39;3
9474;08/06/2022;4;4;13;35;1
9475;08/06/2022;2;5;11;34;1
9476;08/06/2022;3;5;4;39;5
9477;08/06/2022;2;5;18;37;1
9478;08/06/2022;2;6;1;34;3
9479;08/06/2022;4;6;10;35;5
9480;08/06/2022;2;6;29;36;1
9481;08/06/2022;2;6;0;34;2
9482;08/06/2022;2;6;25;38;5
9483;08/06/2022;3;6;18;34;1
9484;08/06/2022;3;6;17;39;1
9485;08/06/2022;2;6;13;36;3
9486;08/06/2022;3;6;24;34;1
9487;08/06/2022;3;7;18;37;5
9488;08/06/2022;4;7;25;36;3
9489;08/06/2022;3;7;24;39;2
9490;08/06/2022;4;7;17;37;1
9491;08/06/2022;3;8;11;35;5
9492;08/06/2022;3;8;5;37;4
9493;08/06/2022;4;8;22;35;2
9494;08/06/2022;2;8;17;37;1
9495;08/06/2022;4;8;27;35;5
9496;08/06/2022;3;8;18;39;3
9497;08/06/2022;2;9;22;36;2
9498;08/06/2022;4;9;26;39;1
9499;08/06/2022;3;9;2;36;3
9500;08/06/2022;2;9;13;37;2
9501;08/06/2022;2;9;0;35;1
9502;08/06/2022;2;9;5;38;1
9503;08/06/2022;4;9;32;33;1
9504;08/06/2022;4;9;0;36;5
9505;08/06/2022;2;9;8;39;5
9506;08/06/2022;2;9;12;33;1
9507;08/06/2022;2;10;28;39;1
9508;08/06/2022;4;10;9;38;1
9509;08/06/2022;3;10;27;35;1
9510;08/06/2022;3;10;32;35;1
9511;08/06/2022;4;10;0;39;4
9512;08/06/2022;4;10;26;37;4
9513;08/06/2022;3;10;1;36;2
9514;08/06/2022;3;10;32;39;1
9515;09/06/2022;2;1;3;39;2
9516;09/06/2022;2;1;15;36;2
9517;09/06/2022;2;1;11;33;1
9518;09/06/2022;4;1;32;38;2
9519;09/06/2022;3;1;5;38;1
9520;09/06/2022;2;1;11;39;2
9521;09/06/2022;4;2;14;33;2
9522;09/06/2022;2;2;12;34;1
9523;09/06/2022;2;2;24;34;1
9524;09/06/2022;4;2;30;36;1
9525;09/06/2022;4;2;25;37;3
9526;09/06/2022;4;2;13;33;1
9527;09/06/2022;2;2;2;37;4
9528;09/06/2022;4;2;17;37;4
9529;09/06/2022;4;3;26;36;1
9530;09/06/2022;4;3;10;38;1
9531;09/06/2022;4;3;4;37;1
9532;09/06/2022;4;3;12;33;3
9533;09/06/2022;4;3;12;37;5
9534;09/06/2022;4;3;17;39;5
9535;09/06/2022;3;3;17;37;3
9536;09/06/2022;2;4;25;39;1
9537;09/06/2022;4;4;8;34;3
9538;09/06/2022;4;4;4;33;3
9539;09/06/2022;3;4;9;36;2
9540;09/06/2022;4;4;18;33;1
9541;09/06/2022;2;4;25;34;1
9542;09/06/2022;3;4;10;34;1
9543;09/06/2022;3;4;29;37;3
9544;09/06/2022;3;5;26;35;4
9545;09/06/2022;3;5;18;39;1
9546;09/06/2022;4;5;20;33;4
9547;09/06/2022;4;5;25;34;1
9548;09/06/2022;2;5;22;33;3
9549;09/06/2022;2;6;19;38;1
9550;09/06/2022;2;6;18;35;3
9551;09/06/2022;3;6;3;36;5
9552;09/06/2022;4;6;1;33;5
9553;09/06/2022;4;6;19;34;1
9554;09/06/2022;2;6;10;36;3
9555;09/06/2022;2;6;24;34;3
9556;09/06/2022;2;7;15;34;1
9557;09/06/2022;2;7;12;38;1
9558;09/06/2022;3;7;26;35;4
9559;09/06/2022;3;7;3;38;1
9560;09/06/2022;3;7;19;39;1
9561;09/06/2022;4;7;19;36;1
9562;09/06/2022;3;7;0;34;1
9563;09/06/2022;3;7;27;34;5
9564;09/06/2022;4;7;3;37;1
9565;09/06/2022;2;8;12;37;3
9566;09/06/2022;3;8;9;34;5
9567;09/06/2022;3;8;6;35;2
9568;09/06/2022;2;8;5;34;2
9569;09/06/2022;2;8;1;38;3
9570;09/06/2022;4;8;17;35;2
9571;09/06/2022;2;8;30;39;1
9572;09/06/2022;4;8;23;39;1
9573;09/06/2022;3;8;6;34;4
9574;09/06/2022;2;8;25;39;1
9575;09/06/2022;3;8;1;34;2
9576;09/06/2022;3;9;13;38;1
9577;09/06/2022;3;9;14;34;5
9578;09/06/2022;3;9;15;36;1
9579;09/06/2022;2;9;18;39;1
9580;09/06/2022;3;9;8;33;5
9581;09/06/2022;2;9;27;38;1
9582;09/06/2022;3;10;14;33;3
9583;09/06/2022;2;10;26;36;3
9584;09/06/2022;2;10;24;36;2
9585;09/06/2022;3;10;13;33;1
9586;09/06/2022;2;10;23;35;1
9587;10/06/2022;3;1;24;38;1
9588;10/06/2022;3;1;10;34;1
9589;10/06/2022;2;1;16;34;1
9590;10/06/2022;2;1;8;39;1
9591;10/06/2022;2;1;0;34;3
9592;10/06/2022;2;1;10;35;1
9593;10/06/2022;4;2;16;34;1
9594;10/06/2022;3;2;25;36;5
9595;10/06/2022;3;2;32;38;1
9596;10/06/2022;2;2;28;35;1
9597;10/06/2022;4;2;26;34;4
9598;10/06/2022;4;2;14;34;5
9599;10/06/2022;2;2;9;36;1
9600;10/06/2022;3;3;31;38;1
9601;10/06/2022;4;3;17;38;1
9602;10/06/2022;3;3;12;33;3
9603;10/06/2022;3;3;10;36;1
9604;10/06/2022;4;3;15;37;5
9605;10/06/2022;2;3;12;33;1
9606;10/06/2022;2;3;11;35;1
9607;10/06/2022;4;3;10;36;1
9608;10/06/2022;3;3;30;33;3
9609;10/06/2022;4;3;12;34;2
9610;10/06/2022;3;3;8;37;1
9611;10/06/2022;3;3;32;36;1
9612;10/06/2022;2;4;8;36;4
9613;10/06/2022;4;5;11;35;3
9614;10/06/2022;2;5;21;38;1
9615;10/06/2022;3;5;27;39;1
9616;10/06/2022;2;5;20;35;5
9617;10/06/2022;4;5;30;37;3
9618;10/06/2022;4;5;7;39;3
9619;10/06/2022;3;5;12;36;4
9620;10/06/2022;2;6;20;37;1
9621;10/06/2022;2;6;11;34;4
9622;10/06/2022;2;6;23;38;2
9623;10/06/2022;2;6;28;33;1
9624;10/06/2022;4;6;6;37;1
9625;10/06/2022;4;6;23;34;1
9626;10/06/2022;4;6;4;37;5
9627;10/06/2022;2;6;10;36;1
9628;10/06/2022;3;6;7;37;2
9629;10/06/2022;2;7;1;36;3
9630;10/06/2022;2;7;29;35;1
9631;10/06/2022;3;7;31;33;5
9632;10/06/2022;2;7;9;39;4
9633;10/06/2022;3;7;16;35;1
9634;10/06/2022;2;7;6;34;1
9635;10/06/2022;4;8;8;34;1
9636;10/06/2022;3;8;17;33;2
9637;10/06/2022;3;8;4;37;2
9638;10/06/2022;2;8;21;37;2
9639;10/06/2022;3;8;6;34;5
9640;10/06/2022;2;8;23;36;1
9641;10/06/2022;2;9;24;35;5
9642;10/06/2022;2;9;14;36;1
9643;10/06/2022;3;9;13;36;1
9644;10/06/2022;4;9;8;37;4
9645;10/06/2022;4;9;12;36;4
9646;10/06/2022;2;10;17;35;4
9647;10/06/2022;3;10;20;39;1
9648;11/06/2022;3;1;0;39;1
9649;11/06/2022;2;1;7;39;1
9650;11/06/2022;2;1;8;35;5
9651;11/06/2022;4;1;30;39;5
9652;11/06/2022;3;1;9;33;1
9653;11/06/2022;3;1;24;34;3
9654;11/06/2022;3;1;30;39;1
9655;11/06/2022;3;1;31;39;3
9656;11/06/2022;4;2;15;38;1
9657;11/06/2022;4;2;1;34;1
9658;11/06/2022;3;2;0;35;1
9659;11/06/2022;2;2;24;39;2
9660;11/06/2022;2;2;24;39;5
9661;11/06/2022;3;2;9;33;1
9662;11/06/2022;2;2;3;34;1
9663;11/06/2022;2;2;27;38;1
9664;11/06/2022;2;3;27;33;2
9665;11/06/2022;2;3;20;37;4
9666;11/06/2022;4;3;11;39;1
9667;11/06/2022;4;4;11;37;1
9668;11/06/2022;2;4;17;35;2
9669;11/06/2022;3;4;17;33;1
9670;11/06/2022;4;4;26;33;2
9671;11/06/2022;3;4;18;38;1
9672;11/06/2022;4;5;21;39;1
9673;11/06/2022;2;5;5;38;4
9674;11/06/2022;4;6;3;39;5
9675;11/06/2022;4;6;0;38;4
9676;11/06/2022;3;6;12;39;5
9677;11/06/2022;4;6;12;35;2
9678;11/06/2022;3;6;9;36;1
9679;11/06/2022;2;6;22;36;5
9680;11/06/2022;2;6;19;34;4
9681;11/06/2022;3;6;3;37;1
9682;11/06/2022;4;7;29;36;1
9683;11/06/2022;3;7;16;39;1
9684;11/06/2022;3;7;15;34;1
9685;11/06/2022;2;7;4;33;1
9686;11/06/2022;4;8;28;36;3
9687;11/06/2022;3;8;18;34;2
9688;11/06/2022;4;8;22;39;4
9689;11/06/2022;3;8;17;39;3
9690;11/06/2022;4;8;19;34;1
9691;11/06/2022;2;8;4;37;1
9692;11/06/2022;4;8;24;37;4
9693;11/06/2022;4;8;24;35;1
9694;11/06/2022;2;9;14;34;2
9695;11/06/2022;2;9;15;33;1
9696;11/06/2022;3;9;25;34;5
9697;11/06/2022;4;9;17;34;1
9698;11/06/2022;2;9;20;34;2
9699;11/06/2022;2;9;31;37;2
9700;11/06/2022;2;9;21;36;1
9701;11/06/2022;2;9;27;35;5
9702;11/06/2022;3;9;4;35;1
9703;11/06/2022;4;9;27;36;1
9704;11/06/2022;3;9;10;34;1
9705;11/06/2022;3;9;9;38;1
9706;11/06/2022;3;10;28;34;4
9707;11/06/2022;3;10;16;34;1
9708;11/06/2022;4;10;31;35;1
9709;11/06/2022;3;10;8;37;4
9710;11/06/2022;4;10;20;38;1
9711;11/06/2022;2;10;23;36;4
9712;12/06/2022;3;1;14;36;4
9713;12/06/2022;4;1;6;35;5
9714;12/06/2022;3;1;3;39;2
9715;12/06/2022;3;1;17;37;1
9716;12/06/2022;4;1;15;37;2
9717;12/06/2022;4;2;32;37;5
9718;12/06/2022;4;2;3;36;2
9719;12/06/2022;2;2;29;35;4
9720;12/06/2022;2;2;2;36;1
9721;12/06/2022;4;3;13;37;2
9722;12/06/2022;4;3;27;35;1
9723;12/06/2022;3;3;9;35;1
9724;12/06/2022;2;3;11;39;2
9725;12/06/2022;4;3;2;33;5
9726;12/06/2022;3;3;10;38;1
9727;12/06/2022;4;4;32;37;1
9728;12/06/2022;4;4;9;37;1
9729;12/06/2022;4;4;29;38;5
9730;12/06/2022;4;4;9;38;1
9731;12/06/2022;3;4;28;38;4
9732;12/06/2022;4;5;4;34;4
9733;12/06/2022;3;5;30;36;2
9734;12/06/2022;2;5;25;34;3
9735;12/06/2022;2;5;13;33;1
9736;12/06/2022;3;5;25;36;1
9737;12/06/2022;3;5;26;38;2
9738;12/06/2022;4;5;24;39;3
9739;12/06/2022;2;5;17;35;3
9740;12/06/2022;3;6;31;37;3
9741;12/06/2022;2;6;16;37;1
9742;12/06/2022;4;6;11;39;3
9743;12/06/2022;4;6;11;33;4
9744;12/06/2022;2;7;0;36;3
9745;12/06/2022;3;7;14;33;4
9746;12/06/2022;2;7;29;37;1
9747;12/06/2022;2;7;21;33;1
9748;12/06/2022;4;7;18;36;1
9749;12/06/2022;2;7;26;35;4
9750;12/06/2022;2;7;5;35;1
9751;12/06/2022;2;8;13;34;3
9752;12/06/2022;2;8;31;36;1
9753;12/06/2022;3;8;20;38;2
9754;12/06/2022;4;9;8;36;2
9755;12/06/2022;3;9;3;33;1
9756;12/06/2022;4;9;26;33;2
9757;12/06/2022;3;9;9;37;5
9758;12/06/2022;3;9;15;34;1
9759;12/06/2022;2;9;30;37;3
9760;12/06/2022;4;9;24;37;3
9761;12/06/2022;4;9;18;37;1
9762;12/06/2022;2;10;12;35;1
9763;12/06/2022;3;10;6;34;5
9764;12/06/2022;4;10;26;39;1
9765;12/06/2022;2;10;31;36;1
9766;12/06/2022;2;10;17;33;5
9767;12/06/2022;3;10;3;33;4
9768;12/06/2022;3;10;28;33;5
9769;12/06/2022;2;10;18;38;5
9770;13/06/2022;3;1;14;38;1
9771;13/06/2022;3;1;10;39;1
9772;13/06/2022;4;1;5;37;1
9773;13/06/2022;3;1;24;34;4
9774;13/06/2022;3;1;9;37;1
9775;13/06/2022;3;1;20;34;4
9776;13/06/2022;2;1;17;33;1
9777;13/06/2022;3;1;23;36;2
9778;13/06/2022;3;1;4;38;1
9779;13/06/2022;3;1;20;38;5
9780;13/06/2022;4;2;24;36;1
9781;13/06/2022;3;2;16;33;1
9782;13/06/2022;2;2;26;39;4
9783;13/06/2022;4;2;22;36;3
9784;13/06/2022;2;3;14;39;4
9785;13/06/2022;4;3;2;38;1
9786;13/06/2022;3;3;29;35;1
9787;13/06/2022;4;3;4;34;1
9788;13/06/2022;3;4;32;37;5
9789;13/06/2022;4;4;9;34;2
9790;13/06/2022;3;4;28;39;1
9791;13/06/2022;4;4;24;39;5
9792;13/06/2022;4;4;1;37;1
9793;13/06/2022;3;5;0;39;1
9794;13/06/2022;2;5;8;38;1
9795;13/06/2022;3;5;14;36;1
9796;13/06/2022;3;5;25;34;5
9797;13/06/2022;3;5;29;35;1
9798;13/06/2022;4;5;32;35;5
9799;13/06/2022;3;6;3;33;2
9800;13/06/2022;2;6;21;33;1
9801;13/06/2022;3;6;17;39;4
9802;13/06/2022;2;6;23;37;1
9803;13/06/2022;2;6;13;33;5
9804;13/06/2022;4;6;24;38;4
9805;13/06/2022;4;6;11;39;2
9806;13/06/2022;4;7;18;39;1
9807;13/06/2022;4;7;29;34;2
9808;13/06/2022;3;7;20;35;3
9809;13/06/2022;3;7;1;34;1
9810;13/06/2022;4;7;6;39;1
9811;13/06/2022;4;8;19;37;5
9812;13/06/2022;3;8;26;35;3
9813;13/06/2022;4;8;8;33;2
9814;13/06/2022;4;9;27;34;2
9815;13/06/2022;2;9;29;35;3
9816;13/06/2022;3;9;29;35;3
9817;13/06/2022;4;10;4;36;3
9818;13/06/2022;4;10;7;36;2
9819;13/06/2022;2;10;24;36;1
9820;13/06/2022;2;10;2;33;4
9821;13/06/2022;2;10;27;35;1
9822;13/06/2022;3;10;25;35;1
9823;14/06/2022;2;1;16;34;4
9824;14/06/2022;2;1;15;39;1
9825;14/06/2022;3;1;32;33;1
9826;14/06/2022;4;1;6;34;1
9827;14/06/2022;4;1;2;36;1
9828;14/06/2022;3;2;16;37;1
9829;14/06/2022;2;2;10;38;1
9830;14/06/2022;4;2;25;39;1
9831;14/06/2022;2;3;24;33;5
9832;14/06/2022;4;3;29;33;2
9833;14/06/2022;3;3;28;38;1
9834;14/06/2022;2;3;17;36;3
9835;14/06/2022;2;3;5;34;4
9836;14/06/2022;2;3;7;35;1
9837;14/06/2022;3;3;6;38;2
9838;14/06/2022;2;4;6;33;1
9839;14/06/2022;2;4;26;33;1
9840;14/06/2022;4;4;2;39;2
9841;14/06/2022;4;5;30;33;4
9842;14/06/2022;4;5;11;33;4
9843;14/06/2022;4;5;27;38;2
9844;14/06/2022;4;5;13;34;3
9845;14/06/2022;4;5;16;35;3
9846;14/06/2022;3;5;32;35;1
9847;14/06/2022;3;5;4;33;3
9848;14/06/2022;4;5;10;36;1
9849;14/06/2022;3;5;15;35;1
9850;14/06/2022;3;5;29;33;5
9851;14/06/2022;2;6;5;35;4
9852;14/06/2022;3;6;29;39;1
9853;14/06/2022;3;6;11;36;5
9854;14/06/2022;3;6;15;39;5
9855;14/06/2022;3;6;7;35;1
9856;14/06/2022;2;6;23;35;5
9857;14/06/2022;2;6;26;33;2
9858;14/06/2022;4;6;10;35;4
9859;14/06/2022;4;7;26;37;1
9860;14/06/2022;2;7;29;39;2
9861;14/06/2022;3;7;16;37;2
9862;14/06/2022;2;7;32;38;3
9863;14/06/2022;4;7;6;39;3
9864;14/06/2022;4;8;20;33;2
9865;14/06/2022;2;8;1;35;2
9866;14/06/2022;4;8;23;35;1
9867;14/06/2022;2;8;30;33;2
